Date,amount
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-10-20T05:09:35.470Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-10-20T05:09:35.470Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-10-20T05:09:35.470Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-11-10T12:39:32.643Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2021-01-05T10:36:37.573Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2021-01-05T10:36:37.573Z,-2
2020-11-10T12:39:32.643Z,-2
2021-01-05T10:36:37.573Z,-2
2020-11-10T12:39:32.643Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-10-20T05:09:35.470Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-11-10T12:39:32.643Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-10-20T05:09:35.470Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-11-10T12:39:32.643Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-11-10T12:39:32.643Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-11-10T12:39:32.643Z,-2
2021-01-05T10:36:37.573Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-10-20T05:09:35.470Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-11-10T12:39:32.643Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2021-01-05T10:36:37.573Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-10-20T05:09:35.470Z,-2
2020-09-16T17:12:22.287Z,-2
2020-11-10T12:39:32.643Z,-2
2020-09-16T17:12:32.324Z,-2
2021-01-05T10:36:37.573Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:32.324Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-2
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2021-01-05T10:36:37.573Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:32.324Z,-3
2020-10-20T05:09:35.470Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:32.324Z,-3
2021-01-05T10:36:37.573Z,-3
2020-10-20T05:09:35.470Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-10-20T05:09:35.470Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:32.324Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-11-10T12:39:32.643Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2021-01-05T10:36:37.573Z,-3
2021-01-05T10:36:37.573Z,-3
2020-11-10T12:39:32.643Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-11-10T12:39:32.643Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-11-10T12:39:32.643Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2021-01-05T10:36:37.573Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-10-20T05:09:35.470Z,-3
2020-09-16T17:12:32.324Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:22.287Z,-3
2020-10-20T05:09:35.470Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:22.287Z,-3
2020-10-20T05:09:35.470Z,-3
2020-09-16T17:12:32.324Z,-3
2020-10-20T05:09:35.470Z,-3
2020-09-16T17:12:32.324Z,-3
2021-01-05T10:36:37.573Z,-3
2020-09-16T17:12:22.287Z,-3
2020-09-16T17:12:32.324Z,-3
2020-09-16T17:12:32.324Z,-3
2020-10-20T05:09:35.470Z,-3
2020-09-16T17:12:22.287Z,-4
2021-01-05T10:36:37.573Z,-4
2020-11-10T12:39:32.643Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2021-01-05T10:36:37.573Z,-4
2021-01-05T10:36:37.573Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:22.287Z,-4
2020-11-10T12:39:32.643Z,-4
2020-09-16T17:12:22.287Z,-4
2020-11-10T12:39:32.643Z,-4
2020-09-16T17:12:32.324Z,-4
2020-11-10T12:39:32.643Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2021-01-05T10:36:37.573Z,-4
2021-01-05T10:36:37.573Z,-4
2020-10-20T05:09:35.470Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-10-20T05:09:35.470Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-10-20T05:09:35.470Z,-4
2020-11-10T12:39:32.643Z,-4
2020-09-16T17:12:32.324Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-11-10T12:39:32.643Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2021-01-05T10:36:37.573Z,-4
2020-10-20T05:09:35.470Z,-4
2020-11-10T12:39:32.643Z,-4
2020-09-16T17:12:32.324Z,-4
2020-10-20T05:09:35.470Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2021-01-05T10:36:37.573Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:22.287Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:32.324Z,-4
2020-09-16T17:12:22.287Z,-5
2021-01-05T10:36:37.573Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2021-01-05T10:36:37.573Z,-5
2021-01-05T10:36:37.573Z,-5
2020-09-16T17:12:22.287Z,-5
2021-01-05T10:36:37.573Z,-5
2020-09-16T17:12:32.324Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-10-20T05:09:35.470Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:32.324Z,-5
2020-09-16T17:12:32.324Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2021-01-05T10:36:37.573Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:32.324Z,-5
2020-10-20T05:09:35.470Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:32.324Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2020-09-16T17:12:22.287Z,-5
2021-01-05T10:36:37.573Z,-5
2020-09-16T17:12:32.324Z,-5
2020-09-16T17:12:32.324Z,-5
2021-01-05T10:36:37.573Z,-9
2020-09-16T17:12:22.287Z,-9
2020-09-16T17:12:32.324Z,-9
2021-01-05T10:36:37.573Z,-9
2021-01-05T10:36:37.573Z,-9
2021-01-05T10:36:37.573Z,-9
2021-01-05T10:36:37.573Z,-9
2021-01-05T10:36:37.573Z,-9
2020-09-16T17:12:22.287Z,-9
2021-01-05T10:36:37.573Z,-9
2020-10-20T05:09:35.470Z,-9
2020-09-16T17:12:22.287Z,-9
2020-09-16T17:12:32.324Z,-9
2020-09-16T17:12:32.324Z,-9
2020-09-16T17:12:32.324Z,-9
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:32.324Z,-10
2021-01-05T10:36:37.573Z,-10
2021-01-05T10:36:37.573Z,-10
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:22.287Z,-10
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:22.287Z,-10
2021-01-05T10:36:37.573Z,-10
2020-10-20T05:09:35.470Z,-10
2020-11-10T12:39:32.643Z,-10
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:22.287Z,-10
2021-01-05T10:36:37.573Z,-10
2021-01-05T10:36:37.573Z,-10
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:32.324Z,-10
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:22.287Z,-10
2021-01-05T10:36:37.573Z,-10
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:32.324Z,-10
2021-01-05T10:36:37.573Z,-10
2020-09-16T17:12:22.287Z,-10
2020-09-16T17:12:32.324Z,-10
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-11-10T12:39:32.643Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-10-20T05:09:35.470Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-11-10T12:39:32.643Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-10-20T05:09:35.470Z,-11
2020-09-16T17:12:32.324Z,-11
2020-11-10T12:39:32.643Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-10-20T05:09:35.470Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-10-20T05:09:35.470Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-10-20T05:09:35.470Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-11-10T12:39:32.643Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2020-10-20T05:09:35.470Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-11-10T12:39:32.643Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-11-10T12:39:32.643Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-11-10T12:39:32.643Z,-11
2020-11-10T12:39:32.643Z,-11
2021-01-05T10:36:37.573Z,-11
2020-11-10T12:39:32.643Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-10-20T05:09:35.470Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-10-20T05:09:35.470Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2020-09-16T17:12:32.324Z,-11
2020-10-20T05:09:35.470Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2020-09-16T17:12:22.287Z,-11
2020-09-16T17:12:32.324Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
2021-01-05T10:36:37.573Z,-11
